,IATA,airport,city,country,pagerank
7532,,Caldera Airport,Caldera,Chile,0.0
4197,,Samjiyon,Samjiyon,South Korea,0.0
7530,,Ellough,Beccles,United Kingdom,0.0
211,,Reggane,Reggan,Algeria,0.0
213,,Ain Oussera,Ain Oussera,Algeria,0.0
7526,,Linkwasha Airfield,Hwange National Park,Zimbabwe,0.0
216,,Mecheria,Mecheria,Algeria,0.0
7522,,Grindelwald,Grindelwald,Switzerland,0.0
7541,,Bahnhof,Bad Gastein,Austria,0.0
7521,,Byron Airport,Byron Bay,Australia,0.0
217,,Relizane,Relizane,Algeria,0.0
7519,,Anapolis Military Airbase,Anapolis,Brazil,0.0
223,,Bou Sfer,Bou Sfer,Algeria,0.0
4190,,Les Ailerons,Enghien-moisselles,France,0.0
7514,,Paluknys,Paluknys,Lithuania,0.0
7513,,Mozyr,Mozyr,Belarus,0.0
229,,Sidi Bel Abbes,Sidi Bel Abbes,Algeria,0.0
7511,,Berdoba Airport,Berdoba,Chad,0.0
4170,,Dry Tortugas,Dry Tortugas,United States,0.0
7507,,Bratislava hl. st.,Bratislava,Slovakia,0.0
7506,,Budapest Keleti pu.,Budapest,Hungary,0.0
7505,,El Merk,El Merk,Algeria,0.0
205,,Blida,Blida,Algeria,0.0
7542,,Acquafredda Station,Maratea,Italy,0.0
7580,,Gourdin Island Port,Gourdin Island,Antarctica,0.0
7566,,Ivanhoe,Ivanhoe,Australia,0.0
7579,,Devil Island Port,Devil Island,Antarctica,0.0
7578,,Brown Bluff Port,Brown Bluff,Antarctica,0.0
7577,,Miyajima Port,Miyajima,Japan,0.0
7576,,Miyajimaguchi Station,Miyajimaguchi,Japan,0.0
7575,,Himeji Station,Himeji,Japan,0.0
7574,,Takayama Station,Takayama,Japan,0.0
7573,,Reichenbach,Reichenbach im Kandertal,Switzerland,0.0
7572,,Yarramba Station,Yarramba Station,Australia,0.0
7571,,Tilpa,Tilpa,Australia,0.0
7570,,Wiawera Station,Wiawera station,Australia,0.0
7569,,Pooncarie,Pooncarie,Australia,0.0
7568,,Naduri,Naduri,Papua New Guinea,0.0
7567,,Menindee,Menindee,Australia,0.0
7565,,Delamere Range,Delamere Range,Australia,0.0
7543,,Victoria Station,London,United Kingdom,0.0
7564,,Bollards Lagoon,Bollards Lagoon Station,Australia,0.0
4233,,RNAS WATTON,WATTON,United Kingdom,0.0
7558,,North Sea,Gryphon FPSO,United Kingdom,0.0
7557,,Leikanger Terminal,Leikanger,Norway,0.0
7556,,Flam Station,Flam,Norway,0.0
7555,,Myrdal Station,Myrdal,Norway,0.0
7553,,Raton Amtrak,Raton,United States,0.0
7552,,Pittsburgh Amtrak,Pittsburgh,United States,0.0
7551,,Portoferrario Cruise Terminal,Portoferrario,Italy,0.0
7550,,Enstone,Enstone,United Kingdom,0.0
4216,,Riem,Munich,Germany,0.0
4211,,Flugplatz Hoepen,Schneverdingen,Germany,0.0
4208,,Bakki Airport,Bakki,Iceland,0.0
7348,,Magan,Yakutsk,Russia,0.0
7347,,Tyopliy Klyuch,Khandyga,Russia,0.0
366,,Bielefeld,Bielefeld,Germany,0.0
369,,Stadtlohn Vreden,Stadtlohn,Germany,0.0
550,,Benson,Benson,United Kingdom,0.0
7151,,Atlantic Ocean,FPSO Xikomba,Angola,0.0
7150,,North Sea,Tern,United Kingdom,0.0
7149,,North Sea,Montrose Alpha,United Kingdom,0.0
7148,,North Sea,Gannet Alpha,United Kingdom,0.0
7147,,North Sea,Fulmar,United Kingdom,0.0
7146,,North Sea,Forties Charlie,United Kingdom,0.0
7145,,North Sea,Forties Alpha,United Kingdom,0.0
6599,,Fish River Canyon Lodge Airstrip,Fish River Canyon,Namibia,0.0
7143,,North Sea,Clyde,United Kingdom,0.0
7142,,North Sea,Buzzard,United Kingdom,0.0
7141,,North Sea,Buchan Alpha,United Kingdom,0.0
7140,,North Sea,BP Bruce,United Kingdom,0.0
7139,,North Sea,FPSO Anasuria,United Kingdom,0.0
7138,,North Sea,Claymore,United Kingdom,0.0
7137,,North Sea,Buchan Alpha,United Kingdom,0.0
7136,,North Sea,Buchan Alpha,United Kingdom,0.0
551,,Lakenheath,Lakenheath,United Kingdom,0.0
553,,Wattisham,Wattisham,United Kingdom,0.0
554,,Wyton,Wyton,United Kingdom,0.0
558,,Cosford,Cosford,United Kingdom,0.0
561,,Dishforth,Dishforth,United Kingdom,0.0
562,,Leeming,Leeming,United Kingdom,0.0
563,,Church Fenton,Church Fenton,United Kingdom,0.0
565,,Cottesmore,Cottesmore,United Kingdom,0.0
566,,Scampton,Scampton,United Kingdom,0.0
567,,Wittering,Wittering,United Kingdom,0.0
568,,Linton On Ouse,Linton-on-ouse,United Kingdom,0.0
570,,Topcliffe,Topcliffe,United Kingdom,0.0
546,,Cranfield,Cranfield,United Kingdom,0.0
545,,Sheffield City,Fowlmere,United Kingdom,0.0
544,,North Weald,North Weald,United Kingdom,0.0
7180,,Olten Airport,Olten,Switzerland,0.0
480,,Culdrose,Culdrose,United Kingdom,0.0
481,,St Athan,St. Athan,United Kingdom,0.0
483,,Haverfordwest,Haverfordwest,United Kingdom,0.0
7191,,Belleau Airport,Chateau-Thierry,France,0.0
7190,,Creil-Meaux Esbly Airport,Meaux,France,0.0
7189,,Bergstrasse Airport,Weinheim,Germany,0.0
7188,,Forchheim Airport,Karlsruhe,Germany,0.0
7187,,Notsch Im Gailtal Airport,Notsch Im Gailtal,Austria,0.0
7186,,Mauterndorf Airport,Mauterndorf,Austria,0.0
7185,,Usti Nad Labem Airport,Usti Nad Labem,Czech Republic,0.0
7184,,Roudnice Airport,Roudnice nad Lebem,Czech Republic,0.0
7183,,Lodrino Airport,Lodrino,Switzerland,0.0
7182,,Ambri Airport,Quinto,Switzerland,0.0
7179,,Guiscriff-Saulieu Liernais Airport,Saulieu,France,0.0
541,,Conington,Peterborough,United Kingdom,0.0
7178,,Dole-St Florentin Cheu Airport,St Florentin Cheu,France,0.0
7177,,Dole-Pont Sur Yonne Airport,Pont Sur Yonne,France,0.0
501,,Chalgrove,Chalsgrove,United Kingdom,0.0
507,,Brough,Brough,United Kingdom,0.0
509,,Gamston,Repton,United Kingdom,0.0
4121,,Hong Kong Kai Tak,Hong Kong,Hong Kong,0.0
7171,,Saarmund Airport,Saarmund,Germany,0.0
514,,Warton,Warton,United Kingdom,0.0
7168,,Longhua Airport,Shanghai,China,0.0
520,,Llanbedr,Llanbedr,United Kingdom,0.0
521,,Ternhill,Ternhill,United Kingdom,0.0
522,,Shawbury,Shawbury,United Kingdom,0.0
523,,Woodvale,Woodvale,United Kingdom,0.0
7123,,Warsaw Municipal Airport,Warsaw,United States,0.0
571,,Cranwell,Cranwell,United Kingdom,0.0
572,,Barkston Heath,Barkston Heath,United Kingdom,0.0
707,,Jokkmokk,Jokkmokk,Sweden,0.0
7068,,Flugplatz,Furstenwalde,Germany,0.0
686,,Barkarby,Stockholm,Sweden,0.0
7066,,Dirk Hartog Island,Dirk Hartog Island,Australia,0.0
690,,Arvika,Arvika,Sweden,0.0
691,,Emmaboda,Emmaboda,Sweden,0.0
7063,,Municipal,Monroe,United States,0.0
7062,,Price County Airport,Phillips,United States,0.0
692,,Feringe,Ljungby,Sweden,0.0
696,,Anderstorp,Anderstorp,Sweden,0.0
700,,Hagshult,Hagshult,Sweden,0.0
702,,Hallviken,Hallviken,Sweden,0.0
703,,Hedlanda,Hede,Sweden,0.0
7051,,Reykjahlid,Reykjahlid,Iceland,0.0
710,,Optand,Optand,Sweden,0.0
7070,,Joseph A. Hardy Airport,Connellsville,United States,0.0
7048,,Msembe Airstrip,Msembe,Tanzania,0.0
7047,,Jongomero Camp,Ruaha National Park,Tanzania,0.0
7046,,Songo Songo,Songo Songo Island,Tanzania,0.0
7044,,Wyndham,Wyndham,Australia,0.0
7043,,Sugar Loaf Shores Airport,Key West,United States,0.0
713,,Pitea,Pitea,Sweden,0.0
7040,,Yalata,Yalata,Australia,0.0
7039,,High River Regional Airport,High River,Canada,0.0
7038,,Annapolis,Annapolis,United States,0.0
715,,Orsa,Orsa,Sweden,0.0
7035,,Punitz-Guessing,Punitz-Guessing,Austria,0.0
7034,,HIBER,Offshore,Mexico,0.0
7033,,Gogld,Island of Gogland,Russia,0.0
7069,,Flugplatz Finow,Eberswalde,Germany,0.0
7071,,Bedford County,Bedford,United States,0.0
576,,Budel,Weert,Netherlands,0.0
625,,Bomoen,Voss,Norway,0.0
578,,Deelen,Deelen,Netherlands,0.0
579,,Drachten,Drachten,Netherlands,0.0
582,,Gilze Rijen,Gilze-rijen,Netherlands,0.0
584,,Lelystad,Lelystad,Netherlands,0.0
596,,Casement,Casement,Ireland,0.0
604,,Gronholt Hillerod,Gronholt,Denmark,0.0
606,,Laeso,Laeso,Denmark,0.0
7106,,Zelienople Municipal Airport,Zelienople,United States,0.0
607,,Lolland Falster Maribo,Maribo,Denmark,0.0
609,,Krusa Padborg,Krusa-padborg,Denmark,0.0
614,,Skive,Skive,Denmark,0.0
616,,Kolding Vamdrup,Kolding,Denmark,0.0
618,,Aars,Vesthimmerland,Denmark,0.0
631,,Dagali,Geilo,Norway,0.0
685,,Satenas,Satenas,Sweden,0.0
640,,Kjeller,Kjeller,Norway,0.0
4102,,Iguatu,Iguatu,Brazil,0.0
4101,,Heliport Hotel das Cataratas,Cataratas National Park,Brazil,0.0
658,,Babice,Warsaw,Poland,0.0
661,,Muchowiec,Katowice,Poland,0.0
663,,Mielec,Mielec,Poland,0.0
668,,Swidwin,Shapaja,Poland,0.0
672,,Malmen,Linkoeping,Sweden,0.0
673,,Bravalla,Norrkoeping,Sweden,0.0
674,,Uppsala,Uppsala,Sweden,0.0
676,,Rada,Rada,Sweden,0.0
679,,Falkoping,Falkoping,Sweden,0.0
684,,Karlsborg,Karlsborg,Sweden,0.0
7195,,Taoyuan Air Base,Taoyuan,Taiwan,0.0
479,,Boscombe Down,Boscombe Down,United Kingdom,0.0
7197,,Civitavecchia,Civitavecchia,Italy,0.0
7291,,Ust-Tsylma,Ust-Tsylma,Russia,0.0
7309,,Gryzliny - Lansk,Gryzliny,Poland,0.0
406,,Rendsburg Schachtholm,Rendsburg,Germany,0.0
7306,,YUR'EVETS,YUR'EVETS,Russia,0.0
7305,,Mackinac Island Dock,Mackinac Island MI,United States,0.0
7304,,St. Ignace Ferry Dock,St. Ignace MI,United States,0.0
408,,Amari,Armari Air Force Base,Estonia,0.0
7299,,Gare de Montreux Railway Station,Montreux,Switzerland,0.0
7298,,Yarmouth Ferry Terminal,Yarmouth NS,Canada,0.0
7297,,Bar Harbor Yarmouth Ferry Terminal,Bar Harbor ME,United States,0.0
7296,,Lewes Ferry Terminal,Lewes DE,United States,0.0
7295,,Cape May Ferry Terminal,Cape May NJ,United States,0.0
415,,Eura,Eura,Finland,0.0
419,,Hameenkyro,Hameenkyro,Finland,0.0
420,,Hanko,Hanko,Finland,0.0
398,,Hildesheim,Hildesheim,Germany,0.0
422,,Kiikala,Kikala,Finland,0.0
423,,Immola,Immola,Finland,0.0
424,,Kitee,Kitee,Finland,0.0
7283,,Isiolo,Isiolo,Kenya,0.0
7282,,Homa Bay,Homa Bay,Kenya,0.0
431,,Kauhajoki,Kauhajoki,Finland,0.0
7279,,Garba Tula,Garba Tula,Kenya,0.0
7278,,Embu,Embu,Kenya,0.0
7277,,Busia,Busia,Kenya,0.0
7276,,Bura East,Bura,Kenya,0.0
7275,,Bungoma Airport,Bungoma,Kenya,0.0
7274,,Bulter County Regional Airport,Hamilton,United States,0.0
433,,Kemijarvi,Kemijarvi,Finland,0.0
401,,Leer Papenburg,Leer,Germany,0.0
7313,,Mys Shmidta Airport,Mys Shmidta,Russia,0.0
7269,,Alkantpan Airport,Alkantpan,South Africa,0.0
386,,Hassfurt Schweinfurt,Hassfurt,Germany,0.0
372,,Biberach An Der Riss,Biberach,Germany,0.0
373,,Eggenfelden,Eggenfelden,Germany,0.0
374,,Mindelheim Mattsies,Mindelheim,Germany,0.0
376,,Straubing,Straubing,Germany,0.0
377,,Vilshofen,Vilshofen,Germany,0.0
7337,,Bruxelles-Central,Brussels,Belgium,0.0
378,,Leutkirch Unterzeil,Leutkirch,Germany,0.0
7335,,Aachen HBF,Aachen,Germany,0.0
7334,,Ulm Railway Station,Ulm,Germany,0.0
7333,,Memmingen Rail Station,Memmingen,Germany,0.0
7332,,Oban Rail Station,Oban,United Kingdom,0.0
382,,Aalen Heidenheim Elchingen,Aalen-heidenheim,Germany,0.0
384,,Burg Feuerstein,Burg Feuerstein,Germany,0.0
7328,,Musiara Airstrip,Musiara,Kenya,0.0
7314,,Moma Airport,Honuu,Russia,0.0
390,,Zweibrucken,Zweibruecken,Germany,0.0
7326,,Turpan Railway Station,Turpan,China,0.0
7325,,Urumqi Railway Station,Urumqi,China,0.0
7324,,Agra Cantonment Railway Station,Agra,India,0.0
7323,,New Delhi Train Station,New Delhi,India,0.0
7322,,Moremi Crossing,Moremi,Botswana,0.0
7321,,Pom Pom Camp,Pom Pom,Botswana,0.0
7320,,Pangandaran-Java Island-Nusawiru Airport,Nusawiru,Indonesia,0.0
7319,,Goraszka,Goraszka,Poland,0.0
392,,Freiburg,Freiburg,Germany,0.0
393,,Mengen Hohentengen,Mengen,Germany,0.0
394,,Schwabisch Hall,Schwaebisch Hall,Germany,0.0
395,,Finsterwalde Schacksdorf,Soest,Germany,0.0
7271,,Barberton Airport,Barberton,South Africa,0.0
7268,,Aliwal North,Aliwal North,South Africa,0.0
476,,Chivenor,Chivenor,United Kingdom,0.0
461,,Ylivieska,Ylivieska-raudaskyla,Finland,0.0
449,,Rantasalmi,Rantasalmi,Finland,0.0
7229,,Ostafyevo International Airport,Moscow,Russia,0.0
7228,,Nagaur Airport,Nagaur,India,0.0
7227,,Priob\\'e,Priob\\'e,Russia,0.0
7225,,Wadi Rum,Wadi Rum Desert,Jordan,0.0
7224,,Wiescheid,Langenfeld,Germany,0.0
451,,Rayskala,Rayskala,Finland,0.0
453,,Selanpaa,Selanpaa,Finland,0.0
7220,,Khulna Seaplane Landing Site,Khulna,Bangladesh,0.0
7219,,Khulna Seaplane Landing Site,Khulna,Bangladesh,0.0
7218,,Khulna Seaplane Landing Site,Khulna,Bangladesh,0.0
456,,Teisko,Teisko,Finland,0.0
4129,,Inuvik Town,Inuvik,Canada,0.0
4537,,Tekapo,Lake Tekapo,New Zealand,0.0
447,,Pyhasalmi,Pyhasalmi,Finland,0.0
468,,Leicester,Leicester,United Kingdom,0.0
7211,,Boipeba,Boipeba Island,Brazil,0.0
7210,,Boipeba,Boipeba Island,Brazil,0.0
470,,Wolverhampton,Halfpenny Green,United Kingdom,0.0
7208,,Yongning Air Base,Beijing,China,0.0
7207,,Bloyer Field,Tomah,United States,0.0
471,,Kemble,Pailton,United Kingdom,0.0
7205,,Sudkreuz,Berlin,Germany,0.0
472,,Turweston,Turweston,United Kingdom,0.0
473,,Wellesbourne Mountford,Wellesbourne,United Kingdom,0.0
7202,,Pruszcz Gdansk Airport,Pruszcz Gdansk,Poland,0.0
7201,,Inowroclaw Inowr Airport,Inowroclaw,Poland,0.0
475,,Manchester Woodford,Woodfort,United Kingdom,0.0
448,,Raahe Pattijoki,Pattijoki,Finland,0.0
7233,,Somerset Airport,Somerville,United States,0.0
4132,,Sun Island,Sun Island,Maldives,0.0
7251,,Newcastle Airfield,Newcastle,Ireland,0.0
437,,Lahti Vesivehmaa,Vesivehmaa,Finland,0.0
7264,,Beverley Airport,Mine Site,Australia,0.0
4130,,INAWR,Inuvik,Canada,0.0
7262,,Kozyrevsk Airport,Kozyrevsk,Russia,0.0
7261,,Oconomowoc Airport,Oconomowoc,United States,0.0
7260,,Ust Kamchatsk Airport,Ust Kamchatsk,Russia,0.0
7259,,Akeno Aero,Akeno,Japan,0.0
7258,,Fuentemilanos Airport,Segovia,Spain,0.0
7257,,Segeletz Airport,Segeletz,Germany,0.0
7255,,Zurich,Zurich,Switzerland,0.0
7254,,Lisboa-Oriente,Lisboa-Oriente,Portugal,0.0
7253,,Lisboa-Oriente,Lisboa,Portugal,0.0
440,,Menkijarvi,Menkijarvi,Finland,0.0
442,,Nummela,Nummela,Finland,0.0
446,,Pudasjarvi,Pudasjarvi,Finland,0.0
7249,,St. Paul Downtown Airport - Holman Field,St. Paul,United States,0.0
7248,,Bad Herrenalb,Bad Herrenalb,Germany,0.0
7247,,Lisboa-Oriente,Lisboa,Portugal,0.0
7246,,Porto,Porto,Portugal,0.0
7245,,Holzhau,Holzhau,Germany,0.0
7244,,Karlsruhe,Karlsruhe,Germany,0.0
7243,,Lichtenwalde,Lichtenwalde,Germany,0.0
7242,,Karlsruhe Hbf,Karlsruhe,Germany,0.0
7241,,Oberwolfach,Oberwolfach,Germany,0.0
7240,,Offenburg,Offenburg,Germany,0.0
7239,,Grefrath-Niershorst Airport,Grefrath,Germany,0.0
7238,,Caernarfon Airport,Caernarfon,United Kingdom,0.0
444,,Piikajarvi,Piikajarvi,Finland,0.0
6600,,Sossusvlei Desert Lodge Airstrip,Sossusvlei,Namibia,0.0
6464,,Denver Union Station,Denver,United States,0.0
6598,,Chitabe Airstrip,Chitabe,Botswana,0.0
2195,,Dyess Aaf,Kwajalein,Marshall Islands,0.0
3079,,Watthana Nakhon,Prachin Buri,Thailand,0.0
3076,,Khok Kathiam,Lop Buri,Thailand,0.0
3075,,Kamphaeng Saen,Nakhon Pathom,Thailand,0.0
2156,,Mangla,Mangla,Pakistan,0.0
2158,,Mianwali,Mianwali,Pakistan,0.0
3071,,Tambaram,Tambaram,India,0.0
2160,,Masroor,Karachi,Pakistan,0.0
2163,,Okara,Okara,Pakistan,0.0
2167,,Qasim,Qasim,Pakistan,0.0
3067,,Tanjore,Tanjore,India,0.0
3066,,Salem,Salem,India,0.0
2171,,Risalpur,Risalpur,Pakistan,0.0
2178,,Wana,Wana,Pakistan,0.0
3062,,Nagarjuna Sagar,Nagarjunsagar,India,0.0
3057,,Dundigul,Dundigul,India,0.0
2087,,Ghale Morghi,Teheran,Iran,0.0
3056,,Carnicobar,Carnicobar,India,0.0
2206,,Longtan,Longtang,Taiwan,0.0
3050,,Bidar,Bidar,India,0.0
2215,,Hsinchu,Hsinchu,Taiwan,0.0
5709,,Nabern Teck,Kirchheim-Teck,Germany,0.0
5708,,Flugplatz Fehmarn-Neujellingsdorf,Neujellingsdorf,Germany,0.0
5707,,Hamburger Hafen,Hamburg,Germany,0.0
2217,,Jhihhang,Taitung,Taiwan,0.0
5705,,Gatton,Gatton,Australia,0.0
5704,,Ballera,Ballera,Australia,0.0
2218,,Pingtung North,Pingtung,Taiwan,0.0
5702,,Park City,Park City,United States,0.0
5701,,Phoenix Goodyear,Goodyear,United States,0.0
5699,,Camelo,Camelo,Uruguay,0.0
2155,,Walton,Lahore,Pakistan,0.0
2152,,Shahbaz Ab,Jacobsbad,Pakistan,0.0
2147,,Spray View Airport,Spray View,Zimbabwe,0.0
2146,,Bhagatanwala,Bhagtanwala,Pakistan,0.0
2090,,Naja,Khoram Dareh,Iran,0.0
2092,,Jiroft,Jiroft,Iran,0.0
2094,,Havadarya,Bandar Abbas,Iran,0.0
2095,,Dayrestan,Gheshm I.,Iran,0.0
2096,,Sirjan,Sirjan,Iran,0.0
2098,,Sarakhs,Sarakhs,Iran,0.0
2099,,Shahroud,Emam Shahr,Iran,0.0
2101,,Tabas,Tabas,Iran,0.0
2102,,Kalaleh,Kalaleh,Iran,0.0
3085,,Nakhon Sawan,Nakhon Sawan,Thailand,0.0
2105,,Fasa,Fasa,Iran,0.0
3084,,Sak Long,Phetchabun,Thailand,0.0
2106,,Jahrom,Jahrom,Iran,0.0
2107,,Lamerd,Lamerd,Iran,0.0
2109,,Khoy,Khoy,Iran,0.0
2112,,Zanjan,Zanjan,Iran,0.0
2114,,Zabol,Zabol,Iran,0.0
2117,,Iran Shahr,Iran Shahr,Iran,0.0
2118,,Saravan,Saravan,Iran,0.0
3083,,Takhli,Nakhon Sawan,Thailand,0.0
2122,,Prince Hasan,Hotel Four,Jordan,0.0
2123,,Jerusalem,Jerusalem,West Bank,0.0
2127,,Rene Mouawad,Kleiat,Lebanon,0.0
2130,,Al Hamra Aux,Al Hamra,United Arab Emirates,0.0
2131,,Jebel Dhana,Jebel Dhana,United Arab Emirates,0.0
2133,,Al Dhafra,Abu Dhabi,United Arab Emirates,0.0
2134,,Arzanah,Arzana,United Arab Emirates,0.0
2135,,Das Island,Das Island,United Arab Emirates,0.0
2136,,Zirku,Zirku,United Arab Emirates,0.0
3042,,Janakpur,Janakpur,Nepal,0.0
3041,,Nastaetten,Nastaetten,Germany,0.0
2226,,Minami Torishima,Minami Tori Shima,Japan,0.0
3007,,Bareilly,Bareilly,India,0.0
3006,,Bhiwani,Bhiwani,India,0.0
3005,,Bhatinda,Bhatinda,India,0.0
3002,,Bakshi Ka Talab,Bakshi Ka Talab,India,0.0
2304,,Jeon Ju,Jhunju,South Korea,0.0
3001,,Nal,Bikaner,India,0.0
5630,,Hickam Air Force Base,Honolulu,United States,0.0
2310,,Jinhae,Chinhae,South Korea,0.0
2312,,Bungle Bungle Airport,Bungle Bungle,Australia,0.0
2997,,Sek Kong,Sek Kong,Hong Kong,0.0
2314,,A 511,Pyongtaek,South Korea,0.0
2318,,Suwon,Suwon,South Korea,0.0
2994,,Tejgaon,Dhaka,Bangladesh,0.0
5621,,Papa Airport,Papa,Hungary,0.0
2323,,Ie Shima Aux Ab,Iejima,Japan,0.0
2986,,Zero,Zero,India,0.0
2984,,Utkela,Utkela,India,0.0
2331,,Tarama,Tarama,Japan,0.0
5615,,Wrigleyville,Chicago,United States,0.0
5614,,Oak Lawn Train Station,Oak Lawn,United States,0.0
2333,,Futenma Mcas,Futema,Japan,0.0
5612,,Al Kharj AFB,Al Kharj,Saudi Arabia,0.0
2981,,Purnea,Purnea,India,0.0
2979,,Panagarh,Panagarh,India,0.0
5609,,Cashel,Cashel,Ireland,0.0
2340,,Tambler,Romblon,Philippines,0.0
5607,,Paketzentrum,Ostermundigen,Switzerland,0.0
5606,,Winterlandeplatz,Maennlichen,Switzerland,0.0
2341,,Crocodile Camp,Tsavo East,Kenya,0.0
2344,,Daet,Daet,Philippines,0.0
2300,,Kastner Aaf,Zama,Japan,0.0
2298,,Shimofusa,Shimofusa,Japan,0.0
2229,,Kohnan,Kohnan,Japan,0.0
2297,,Kisarazu,Kisarazu,Japan,0.0
2236,,Tokachi,Tokachi,Japan,0.0
3037,,Sam Neua,Sam Neua,Laos,0.0
3035,,Phonesavanh,Phong Savanh,Laos,0.0
3029,,Sarsawa,Saharanpur,India,0.0
3028,,Fursatganj,Raibarelli,India,0.0
2245,,Ashiya,Ashiya,Japan,0.0
3026,,Patiala,Patiala,India,0.0
2252,,Nyutabaru,Nyutabaru,Japan,0.0
2257,,Kanoya,Kanoya,Japan,0.0
2258,,Tsuiki,Tsuiki,Japan,0.0
2260,,Okierabu,Okierabu,Japan,0.0
2262,,Fukui,Fukui,Japan,0.0
2263,,Gifu,Gifu,Japan,0.0
2264,,Hamamatsu,Hamamatsu,Japan,0.0
2268,,Shizuhama,Yaizu,Japan,0.0
2272,,Hofu,Hofu,Japan,0.0
3015,,Jhansi,Jhansi,India,0.0
2274,,Iwakuni Mcas,Iwakuni,Japan,0.0
2281,,Yao,Osaka,Japan,0.0
2282,,Ozuki,Ozuki,Japan,0.0
3014,,Hissar,Hissar,India,0.0
2285,,Sado,Sado,Japan,0.0
2286,,Hachinohe,Hachinoe,Japan,0.0
3010,,Safdarjung,Delhi,India,0.0
3009,,Kanpur Chakeri,Kanpur,India,0.0
2291,,Matsushima,Matsushima,Japan,0.0
2293,,Atsugi Naf,Atsugi,Japan,0.0
2294,,Tateyama,Tateyama,Japan,0.0
2296,,Iruma,Iruma,Japan,0.0
2089,,Ghazvin,Ghazvin,Iran,0.0
2086,,Imam Khomeini Intl,Abyek,Iran,0.0
2346,,Lingayen,Lingayen,Philippines,0.0
5884,,Charlotte Amalie Harbor,Charlotte Amalie,Virgin Islands,0.0
5901,,Lawa Anapaike Airstrip,Anapaike,Suriname,0.0
5899,,Alalapadu Airstrip,Alapadu,Suriname,0.0
5898,,Afobaka Airstrip,Afobaka,Suriname,0.0
3137,,Hpa An,Hpa-an,Burma,0.0
5896,,Metropark Amtrak Station,Iselin,United States,0.0
3136,,Namsang,Namsang,Burma,0.0
5894,,Ardmore Amtrak Station,Ardmore,United States,0.0
5893,,Lancaster Amtrak Station,Lancaster,United States,0.0
3135,,Nampong,Nampong,Burma,0.0
1975,,Hastings,Hastings,New Zealand,0.0
3133,,Momeik,Momeik,Burma,0.0
3129,,Lanywa,Lanywa,Burma,0.0
3127,,Lommis Airport,Lommis,Switzerland,0.0
1985,,Ohakea,Ohakea,New Zealand,0.0
3123,,Hommalinn,Hommalin,Burma,0.0
2085,,Doshan Tappeh,Teheran,Iran,0.0
1991,,Waiouru,Waiouru,New Zealand,0.0
1992,,South Pole Station,Stephen's Island,Antarctica,0.0
3121,,Coco Island,Coco Island,Burma,0.0
1995,,Pukaki,Pukaki,New Zealand,0.0
1997,,Mcmurdo Station,Weydon,Antarctica,0.0
1999,,Wigram,Wigram,New Zealand,0.0
3119,,Bagan,Bagan,Burma,0.0
5875,,Monte Plata Batley Juan Sanchez Field,Monte Plata,Dominican Republic,0.0
5874,,John A. Osborne Airport,Montserrat,Montserrat,0.0
2002,,Wairoa,Wairoa,New Zealand,0.0
2003,,Whenuapai,Whenuapai,New Zealand,0.0
5871,,San Carols Airport,San Carlos,Nicaragua,0.0
3118,,Anisakan,Anisakan,Burma,0.0
3117,,Ann,Ann,Burma,0.0
5902,,Apetina Airstrip,Apetina,Suriname,0.0
3138,,Amlikon Glider Airport,Amlikon,Switzerland,0.0
1934,,Fangatau,Fangatau,French Polynesia,0.0
5906,,Kabalebo Airstrip,Kabalebo,Suriname,0.0
1881,,San Antonio De Los Banos,San Antonio De Banos,Cuba,0.0
3187,,Dr Ferdinand Lumban Tobing,Sibolga,Indonesia,0.0
1883,,Santa Lucia,Santa Lucia,Cuba,0.0
1884,,Siguanea,Siguanea,Cuba,0.0
1885,,Sancti Spiritus,Sancti Spiritus,Cuba,0.0
3184,,Aek Godang,Padang Sidempuan,Indonesia,0.0
5941,,Trenton Amtrak Station,Trenton,United States,0.0
5940,,Westport Amtrak Station,Westport,United States,0.0
1891,,Clarence A Bain,Clarence Bain,Bahamas,0.0
1896,,Sandy Point,Sandy Point,Bahamas,0.0
5932,,Batagay Airport,Batagay,Russia,0.0
3162,,Mukachevo Air Base,Mukacheve,Ukraine,0.0
1899,,Great Harbour Cay,Bullocks Harbour,Bahamas,0.0
1903,,George Town,George Town,Bahamas,0.0
1906,,Normans Cay,Norman's Cay,Bahamas,0.0
3145,,Taungoo,Taungoo,Burma,0.0
1908,,Staniel Cay,Staniel Cay,Bahamas,0.0
5923,,Apoteri Airport,Apoteri,Guyana,0.0
3141,,Shante,Shante,Burma,0.0
5920,,Portland Union Station,Portland,United States,0.0
5919,,Newport News Amtrak Station,Newport News,United States,0.0
3140,,Pyay,Pyay,Burma,0.0
1915,,Duncan Town,Duncan Town,Bahamas,0.0
1916,,New Port Nelson,Port Nelson,Bahamas,0.0
5913,,Sipaliwini Airstrip,Sipaliwini,Suriname,0.0
5912,,Sarakreek Airstrip,Sarakreek,Suriname,0.0
5909,,Moengo Airstrip,Moengo,Suriname,0.0
5908,,Kwamelasemoetoe Airstrip,Kwamelasemoetoe,Suriname,0.0
5907,,Kayser Airstrip,Kayser,Suriname,0.0
3115,,Phu Quoc,Phuquoc,Vietnam,0.0
3114,,Namanga,Namanga,Kenya,0.0
5865,,Huehuetenango Airport,Huehuetenango,Guatemala,0.0
5826,,Natuashish Airport,Natuashish,Canada,0.0
